# Timestamp: 2021-12-07 16:50:02.658498
thread_id,poster_id,poster_name,poster_image,last_replier_id,last_replier_name,last_replier_image,last_replied_date,date_posted,title,is_locked,is_sticky,replies,views
342185,51393,Linda1989,/forum/data/avatars/s/51/51393.jpg?1601951846,87989,JessisMe,/forum/data/avatars/s/87/87989.jpg?1582818928,2020-12-24 20:18:31+00:00,2020-12-24 14:08:55+00:00,Mostly my whole family in my house has it now,False,False,5,273
340666,37189,natalie,,0,Deleted member 96847,,2020-12-24 17:13:04+00:00,2020-12-18 16:51:56+00:00,Governmental Talk - Lockdown?  Oh no they don't!,False,False,8,362
341971,93559,Sally89,,93086,Tragically_,,2020-12-23 23:39:35+00:00,2020-12-23 17:55:15+00:00,New coronavirus mutations anyone worried?,False,False,10,355
341763,96840,jen1976,,96840,jen1976,,2020-12-23 19:34:48+00:00,2020-12-22 21:08:58+00:00,Covid on acute ward,False,False,8,399
341807,93086,Tragically_,,93086,Tragically_,,2020-12-23 03:20:37+00:00,2020-12-23 00:30:33+00:00,proof our country is #1 in idiots!,False,False,2,217
339580,93086,Tragically_,,93086,Tragically_,,2020-12-23 00:32:52+00:00,2020-12-14 13:42:32+00:00,sc**bag move,False,False,9,309
341463,96907,missfauchi,,96496,OmniscientNihilist,/forum/data/avatars/s/96/96496.jpg?1609559008,2020-12-22 20:45:37+00:00,2020-12-21 18:09:18+00:00,COVID and Cleaning,False,False,10,229
341403,96897,LilyRoseAnglais,,93299,ParxSP,/forum/data/avatars/s/93/93299.jpg?1597511488,2020-12-21 19:52:21+00:00,2020-12-21 13:14:54+00:00,Very worried about my partner's mental health in Tier 4,False,False,3,301
341000,86708,Rach05,,87226,Dispatch,,2020-12-21 01:35:33+00:00,2020-12-20 02:12:36+00:00,Feeling really anxious today,False,False,5,260
341205,0,Deleted member 94230,,87186,Purpleplum,,2020-12-21 00:10:27+00:00,2020-12-20 23:37:51+00:00,anybody has any update regarding the vaccine? (canada),False,False,2,198
341177,96873,zom93,,0,Deleted member 92692,,2020-12-20 22:19:52+00:00,2020-12-20 21:37:09+00:00,Covid 19 and Anxiety,False,False,3,205
340374,81026,LadyDomino,,62468,Ghost_Owl,/forum/data/avatars/s/62/62468.jpg?1580290524,2020-12-20 10:15:14+00:00,2020-12-17 11:41:56+00:00,England Christmas & Covid Regs.,False,False,10,372
340624,85618,floater,/forum/data/avatars/s/85/85618.jpg?1611178796,96724,Grace in defeat,,2020-12-19 23:32:14+00:00,2020-12-18 12:56:48+00:00,Online Queue Calculator For Vaccine & Normality,False,False,5,255
340577,51848,Jonathan1990,,95776,always thirsty,,2020-12-18 11:12:12+00:00,2020-12-18 07:43:00+00:00,Ridiculous And Unfair UK Tier 2 Rules Where Support Workers Are Concerned,False,False,1,201
340464,93070,jajingna,/forum/data/avatars/s/93/93070.jpg?1596458252,93086,Tragically_,,2020-12-18 04:55:07+00:00,2020-12-17 22:28:05+00:00,Limit on number of customers inside..,False,False,8,201
331779,86605,SunnyDaze,,86605,SunnyDaze,,2020-12-16 23:58:49+00:00,2020-11-15 00:19:55+00:00,Have You Been Tested?,False,False,23,888
272051,0,Worriedyin,,96348,Alex Margera,,2020-12-15 20:15:38+00:00,2020-03-29 18:31:23+00:00,Coronavirus - finances,False,False,6,312
339770,87361,Julie41,,94528,Am33,,2020-12-15 11:00:34+00:00,2020-12-15 02:28:00+00:00,Such a depressing time,False,False,2,188
336863,37189,natalie,,95630,Intareseid,,2020-12-14 15:59:29+00:00,2020-12-03 22:20:45+00:00,"When Will Life Return To Normal, Well, It May have already started! Let's hope!",False,False,20,612
339235,79611,frisas45,/forum/data/avatars/s/79/79611.jpg?1634704738,79611,frisas45,/forum/data/avatars/s/79/79611.jpg?1634704738,2020-12-14 05:17:17+00:00,2020-12-13 04:55:31+00:00,"COVID-19 infection INCREASED by over 1,000 in South Korea!",False,False,2,230
339353,92037,Tom2020,,86605,SunnyDaze,,2020-12-13 18:34:00+00:00,2020-12-13 16:09:30+00:00,Does anyone know if rashes and hives are a symptom of COVID19,False,False,6,287
339243,96491,SeekRelief,,96491,SeekRelief,,2020-12-13 07:31:20+00:00,2020-12-13 05:21:13+00:00,Needing coping methods for INEVITABLE family disfunction,False,False,6,267
339227,93086,Tragically_,,93086,Tragically_,,2020-12-13 05:47:08+00:00,2020-12-13 03:14:48+00:00,I have to find a different job and pronto.,False,False,3,163
338297,95771,eu9919,,0,Deleted member 72467,,2020-12-11 18:59:21+00:00,2020-12-09 08:18:14+00:00,Why I have to be judged as narrow minded?,False,False,14,360
338427,37189,natalie,,95776,always thirsty,,2020-12-10 10:37:06+00:00,2020-12-09 20:42:00+00:00,Type of Vaccination,False,False,5,262
338300,0,Deleted member 90809,,69164,Topcat,/forum/data/avatars/s/69/69164.jpg?1587540723,2020-12-09 14:09:10+00:00,2020-12-09 08:27:11+00:00,So anxious for school,False,False,2,191
300349,28729,LORD BURT,/forum/data/avatars/s/28/28729.jpg?1633388409,86605,SunnyDaze,,2020-12-09 00:54:55+00:00,2020-07-09 21:51:00+00:00,Anti-bodies Test,False,False,8,400
326693,86605,SunnyDaze,,93086,Tragically_,,2020-12-08 02:25:29+00:00,2020-10-25 17:48:34+00:00,Will You Get Vaccinated?,False,False,83,2000
335703,89245,LokiPokey75,,0,Deleted member 93850,,2020-12-07 20:06:34+00:00,2020-11-29 23:42:47+00:00,Wanting to Keep My Mask On Outside of the Virus,False,False,12,426
337343,96380,TheMadness,/forum/data/avatars/s/96/96380.jpg?1607188536,84288,Tawny,/forum/data/avatars/s/84/84288.jpg?1637454331,2020-12-06 00:25:33+00:00,2020-12-05 19:32:57+00:00,Getting tested tomorrow,False,False,1,197
333818,37189,natalie,,93086,Tragically_,,2020-12-06 00:17:15+00:00,2020-11-22 22:58:39+00:00,News Media Poll - Covid Ease for Christmas/Restrictions tougher in New Year,False,False,2,259
332071,37189,natalie,,89679,jamraspberry,,2020-12-05 15:57:07+00:00,2020-11-15 19:47:02+00:00,When Life Will Return to Normal!,False,False,10,472
336381,67933,Phil10,,93086,Tragically_,,2020-12-05 00:36:44+00:00,2020-12-02 00:21:07+00:00,Worried about the jab?,False,False,51,1000
336502,93086,Tragically_,,0,Deleted member 92692,,2020-12-04 05:36:25+00:00,2020-12-02 14:57:43+00:00,it started! UK first country to approve a vaccine!,False,False,10,305
332883,67693,brightyellow,,88945,tracyyewdale,,2020-12-03 13:29:06+00:00,2020-11-18 23:27:09+00:00,COVID-19 will still be with us in 2021,False,False,15,793
336369,89513,Blue2020,,89513,Blue2020,,2020-12-02 01:16:48+00:00,2020-12-01 23:29:30+00:00,Anxious about money.,False,False,8,204
335930,85365,Nukelavee,,62468,Ghost_Owl,/forum/data/avatars/s/62/62468.jpg?1580290524,2020-12-01 17:21:16+00:00,2020-11-30 18:26:30+00:00,In isolation.,False,False,11,299
336052,93086,Tragically_,,93086,Tragically_,,2020-12-01 05:03:50+00:00,2020-12-01 00:45:07+00:00,probably a 3rd lockdown for us in the coming month,False,False,2,251
333944,37189,natalie,,93086,Tragically_,,2020-12-01 01:22:26+00:00,2020-11-23 09:03:03+00:00,New Tier System,False,False,7,277
330355,37189,natalie,,37189,natalie,,2020-11-29 10:34:32+00:00,2020-11-09 22:09:01+00:00,Lockdown Fitness (and via on line headline),False,False,16,559
324568,62468,Ghost_Owl,/forum/data/avatars/s/62/62468.jpg?1580290524,62468,Ghost_Owl,/forum/data/avatars/s/62/62468.jpg?1580290524,2020-11-28 19:35:50+00:00,2020-10-16 22:00:45+00:00,Semi Positive Ruminations.,False,False,4,196
333921,92921,ManDss,,92921,ManDss,,2020-11-27 19:28:12+00:00,2020-11-23 06:21:20+00:00,"Do you think ""Corona virus"" is a funny name ?",False,False,19,702
334810,0,Deleted member 90809,,90997,Talina,/forum/data/avatars/s/90/90997.jpg?1611407996,2020-11-26 19:52:32+00:00,2020-11-26 18:33:34+00:00,Suicidal Again,False,False,4,163
332278,92037,Tom2020,,96007,squizofrenia123,,2020-11-25 17:03:40+00:00,2020-11-16 14:03:52+00:00,Does anyone know if you can get Coronavirus twice,False,False,16,593
330875,87065,Hello513,/forum/data/avatars/s/87/87065.jpg?1622757835,69164,Topcat,/forum/data/avatars/s/69/69164.jpg?1587540723,2020-11-23 19:37:06+00:00,2020-11-11 21:31:51+00:00,A vaccine may be imminently be available to the general public in a matter of months.,False,False,14,508
333745,95623,curiler,,90997,Talina,/forum/data/avatars/s/90/90997.jpg?1611407996,2020-11-22 22:23:00+00:00,2020-11-22 19:34:22+00:00,"Covid, overthinking, anxiety, and self prosecution",False,False,2,266
333161,95981,MrAnxiety,,95981,MrAnxiety,,2020-11-20 22:36:40+00:00,2020-11-20 09:47:26+00:00,Covid fear,False,False,4,227
332989,0,Deleted member 72467,,0,Deleted member 72467,,2020-11-19 20:14:07+00:00,2020-11-19 13:16:02+00:00,Info on death from Covid-19 in the United States,False,False,4,209
289330,69164,Topcat,/forum/data/avatars/s/69/69164.jpg?1587540723,95719,Debaura500,,2020-11-19 06:23:38+00:00,2020-05-26 13:15:08+00:00,Anyone else lost in life right now?,False,False,11,506
328319,82255,Zoe1,,82255,Zoe1,,2020-11-15 00:39:23+00:00,2020-10-31 21:57:43+00:00,exercising my right to exemption,False,False,43,853
331336,0,Deleted member 72467,,95776,always thirsty,,2020-11-14 19:39:22+00:00,2020-11-13 13:17:07+00:00,1 in 100 people have been infected....,False,False,22,661
325765,77795,RussianCaliGirl,,95776,always thirsty,,2020-11-12 09:28:46+00:00,2020-10-21 23:03:22+00:00,Don’t people who are scared of Covid but smoke cigarettes like there’s no tomorrow baffle you?,False,False,25,1000
330692,87383,wraziel,/forum/data/avatars/s/87/87383.jpg?1593922127,93086,Tragically_,,2020-11-12 02:12:18+00:00,2020-11-11 04:53:45+00:00,im gettin worse since 2020,False,False,5,220
330746,37189,natalie,,37189,natalie,,2020-11-11 17:25:43+00:00,2020-11-11 11:49:23+00:00,"Vague Talk of a Possible Lockdown Number 3?   Oh no, they don't!",False,False,1,249
328572,93086,Tragically_,,87383,wraziel,/forum/data/avatars/s/87/87383.jpg?1593922127,2020-11-11 04:31:28+00:00,2020-11-01 22:35:27+00:00,videos- breath projection + masks and social distancing,False,False,3,235
330036,59861,sikatriz,,99599,Bluejay7500,/forum/data/avatars/s/99/99599.jpg?1632068429,2020-11-08 21:55:07+00:00,2020-11-08 12:18:50+00:00,Vaping pandemic vs coronavirus,False,False,4,295
324264,67693,brightyellow,,59861,sikatriz,,2020-11-08 11:38:09+00:00,2020-10-15 10:42:40+00:00,COVID-19 is not going away soon,False,False,68,2000
329677,95421,Daveyboy,,95421,Daveyboy,,2020-11-07 15:51:45+00:00,2020-11-06 20:54:35+00:00,Don’t think I can do this.,False,False,4,216
329349,76817,WDR98,,95535,Headintheclouds24,,2020-11-06 09:22:42+00:00,2020-11-05 16:35:12+00:00,Lockdown,False,False,2,209
329226,0,Deleted member 92692,,93086,Tragically_,,2020-11-05 02:20:10+00:00,2020-11-04 22:11:23+00:00,The global resst,False,False,1,153
328143,93086,Tragically_,,88205,Alexander Ypsilantis,,2020-11-04 03:44:28+00:00,2020-10-31 02:39:10+00:00,cdc aproves cruising,False,False,10,208
328510,84288,Tawny,/forum/data/avatars/s/84/84288.jpg?1637454331,37189,natalie,,2020-11-03 20:31:35+00:00,2020-11-01 18:56:44+00:00,How are you English people coping with our November lockdown,False,False,21,735
328261,84288,Tawny,/forum/data/avatars/s/84/84288.jpg?1637454331,37189,natalie,,2020-11-03 09:47:28+00:00,2020-10-31 17:02:05+00:00,Boris on at 4pm today - 31st Oct,False,False,53,1000
327916,87383,wraziel,/forum/data/avatars/s/87/87383.jpg?1593922127,88205,Alexander Ypsilantis,,2020-11-03 05:03:19+00:00,2020-10-30 05:28:43+00:00,2020 sucks,False,False,12,449
328690,77618,elliepaige20,/forum/data/avatars/s/77/77618.jpg?1548245218,69164,Topcat,/forum/data/avatars/s/69/69164.jpg?1587540723,2020-11-02 17:14:24+00:00,2020-11-02 14:40:22+00:00,Another lockdown...,False,False,4,255
328462,85618,floater,/forum/data/avatars/s/85/85618.jpg?1611178796,82255,Zoe1,,2020-11-02 01:24:34+00:00,2020-11-01 14:03:00+00:00,Second Lockdown,False,False,4,254
328181,37189,natalie,,37189,natalie,,2020-11-01 18:27:12+00:00,2020-10-31 10:21:58+00:00,National Lockdown number 2!  Potentially.,False,False,6,292
328450,0,Deleted member 90809,,99599,Bluejay7500,/forum/data/avatars/s/99/99599.jpg?1632068429,2020-11-01 13:30:15+00:00,2020-11-01 13:08:49+00:00,still So Disdainful,False,False,1,156
328114,82255,Zoe1,,82255,Zoe1,,2020-10-31 02:12:27+00:00,2020-10-30 23:55:50+00:00,lowering the threshold ...,False,False,4,130
327747,36511,Jigglypuff Fan,,36511,Jigglypuff Fan,,2020-10-30 15:07:22+00:00,2020-10-29 16:14:48+00:00,My stepsister is home and I’m not happy about it,False,False,7,326
327752,79206,Flawless,,0,Deleted member 91323,,2020-10-29 23:58:34+00:00,2020-10-29 16:22:31+00:00,Has anyone had coronavirus while on antipsychotics,False,False,9,434
327611,95312,8177,,80400,Keesha,,2020-10-29 23:40:59+00:00,2020-10-29 07:00:03+00:00,Be careful what you ask for...,False,False,7,235
327816,86708,Rach05,,87989,JessisMe,/forum/data/avatars/s/87/87989.jpg?1582818928,2020-10-29 23:05:04+00:00,2020-10-29 22:27:49+00:00,Im i over thinking 😕,False,False,3,119
325512,77795,RussianCaliGirl,,88205,Alexander Ypsilantis,,2020-10-28 17:45:39+00:00,2020-10-20 19:16:37+00:00,Everyone who thinks I should stay home and save lives: here’s my point of view,False,False,7,465
326685,76074,Ineedhelp2921,/forum/data/avatars/s/76/76074.jpg?1601310339,88205,Alexander Ypsilantis,,2020-10-28 17:39:41+00:00,2020-10-25 17:02:07+00:00,First time working since lockdown,False,False,4,253
325304,89523,Carol1952,/forum/data/avatars/s/89/89523.jpg?1624744803,88205,Alexander Ypsilantis,,2020-10-28 17:20:42+00:00,2020-10-20 00:42:06+00:00,"The virus is on the rise which is causing me great mental pain,i am sick  of it",False,False,25,863
326738,95005,LouMar,,95005,LouMar,,2020-10-25 23:49:18+00:00,2020-10-25 20:06:05+00:00,Groundhog day,False,False,7,173
324899,79503,Lunar Lady,/forum/data/avatars/s/79/79503.jpg?1575062274,0,Zaz2020,,2020-10-20 23:55:08+00:00,2020-10-18 08:08:15+00:00,A surgeon's view on mask -wearing,False,False,155,3000
325271,65813,BpTyrant,,65813,BpTyrant,,2020-10-20 15:44:03+00:00,2020-10-19 23:31:29+00:00,"Am i the only one sick of how they treat ""essential workers""?",False,False,11,320
319370,93559,Sally89,,88205,Alexander Ypsilantis,,2020-10-20 05:51:17+00:00,2020-09-22 20:05:13+00:00,Coronavirus feeling more anxious,False,False,9,441
319892,94448,Misspoppydot,,93086,Tragically_,,2020-10-20 00:05:52+00:00,2020-09-24 21:45:01+00:00,Covid + health anxiety 😢,False,False,31,1000
325124,79503,Lunar Lady,/forum/data/avatars/s/79/79503.jpg?1575062274,0,Zaz2020,,2020-10-19 03:56:43+00:00,2020-10-19 03:44:50+00:00,UK Residents: Important Information About Paying Energy Bills This Winter,False,False,1,217
324059,0,Deleted member 93850,,0,Deleted member 93850,,2020-10-18 02:11:50+00:00,2020-10-14 12:48:12+00:00,Everything is delivered,False,False,6,215
324609,93070,jajingna,/forum/data/avatars/s/93/93070.jpg?1596458252,93070,jajingna,/forum/data/avatars/s/93/93070.jpg?1596458252,2020-10-17 02:40:52+00:00,2020-10-17 00:14:26+00:00,"What is ""brain fog"" and how does it relate to C-19?",False,False,7,271
323197,94559,uUwUu,,93086,Tragically_,,2020-10-15 23:43:07+00:00,2020-10-10 07:58:48+00:00,When Will All This Be Over?,False,False,27,686
323952,24991,Fairy Lucretia,/forum/data/avatars/s/24/24991.jpg?1615492390,53627,Heart_moon,/forum/data/avatars/s/53/53627.jpg?1624410497,2020-10-15 04:20:32+00:00,2020-10-13 21:09:40+00:00,labour leader wants a short lockdown,False,False,9,278
302678,78087,indigo6,,84288,Tawny,/forum/data/avatars/s/84/84288.jpg?1637454331,2020-10-15 01:03:33+00:00,2020-07-19 15:26:07+00:00,Get your browsing done by 24th,False,False,39,614
323258,37189,natalie,,93086,Tragically_,,2020-10-15 00:19:22+00:00,2020-10-10 16:40:03+00:00,Anxious London? Three tier Lockdown??,False,False,9,359
324020,53627,Heart_moon,/forum/data/avatars/s/53/53627.jpg?1624410497,79503,Lunar Lady,/forum/data/avatars/s/79/79503.jpg?1575062274,2020-10-14 03:59:49+00:00,2020-10-14 03:39:06+00:00,"catchin  bus while EXEMPT...... pleasespill the beans/share your experieces ,i am nervous & trapped in this sitaution xx",False,False,3,213
322075,37189,natalie,,93086,Tragically_,,2020-10-11 23:16:52+00:00,2020-10-05 11:40:02+00:00,Anxious - Three tier possibliy of Lockdown for England,False,False,11,342
321621,82255,Zoe1,,82255,Zoe1,,2020-10-10 18:06:42+00:00,2020-10-03 06:17:04+00:00,the government are not helping the impact on mental health,False,False,11,461
322846,93335,sab,/forum/data/avatars/s/93/93335.jpg?1596981448,24991,Fairy Lucretia,/forum/data/avatars/s/24/24991.jpg?1615492390,2020-10-10 04:24:58+00:00,2020-10-08 15:37:12+00:00,There's possibility my sister could have covid...,False,False,7,264
322728,93070,jajingna,/forum/data/avatars/s/93/93070.jpg?1596458252,99599,Bluejay7500,/forum/data/avatars/s/99/99599.jpg?1632068429,2020-10-08 19:32:49+00:00,2020-10-08 02:58:10+00:00,Would like to work overseas again,False,False,7,159
312116,99599,Bluejay7500,/forum/data/avatars/s/99/99599.jpg?1632068429,99599,Bluejay7500,/forum/data/avatars/s/99/99599.jpg?1632068429,2020-10-07 20:02:14+00:00,2020-08-21 18:03:32+00:00,The EMPOWERMENT of SELF,False,False,4,201
322314,88665,OMG,,93086,Tragically_,,2020-10-06 17:03:07+00:00,2020-10-06 09:53:11+00:00,Just a little bit worried about my dad,False,False,1,231
311027,67399,EddieH,/forum/data/avatars/s/67/67399.jpg?1587249295,93619,one light,/forum/data/avatars/s/93/93619.jpg?1604230097,2020-10-05 18:07:32+00:00,2020-08-18 11:00:28+00:00,What a stage 4 lockdown is like in Melbourne after 2 weeks,False,False,123,3000
321021,93086,Tragically_,,45459,Pollypop,,2020-10-05 01:37:08+00:00,2020-09-30 05:36:37+00:00,What ever happened to the nhs clapping?,False,False,12,437
321174,85615,Annelis,/forum/data/avatars/s/85/85615.jpg?1578345502,88205,Alexander Ypsilantis,,2020-10-04 18:23:39+00:00,2020-09-30 22:50:09+00:00,My mom's colleague has been tested positive,False,False,9,305
321264,37189,natalie,,93086,Tragically_,,2020-10-01 22:05:53+00:00,2020-10-01 10:52:06+00:00,Cases Slowing in England,False,False,6,219
285267,37189,natalie,,93086,Tragically_,,2020-10-01 06:47:06+00:00,2020-05-10 19:46:10+00:00,"The PMs Speech, Tonight from 7pm",False,False,25,618
319542,77795,RussianCaliGirl,,0,Deleted member 92692,,2020-10-01 06:40:02+00:00,2020-09-23 11:10:20+00:00,People with depression lives matter too!!!,False,False,8,319
320453,37189,natalie,,93086,Tragically_,,2020-09-30 00:45:13+00:00,2020-09-27 11:50:48+00:00,Full implied Lockdown Number 2!,False,False,22,677
315912,70362,Mary26,,0,Hillman hunter,,2020-09-29 23:15:02+00:00,2020-09-06 22:45:10+00:00,What have you learned from lock down?,False,False,20,509
319467,77795,RussianCaliGirl,,87186,Purpleplum,,2020-09-29 19:16:07+00:00,2020-09-23 02:33:29+00:00,Quarantine- why don’t I matter? I’m in my car and I just want to go missing and never come home!,False,False,5,266
320706,94532,Neutralview43,,93086,Tragically_,,2020-09-29 03:29:09+00:00,2020-09-28 19:26:43+00:00,Safe to go to psychitrist?,False,False,3,169
319871,86605,SunnyDaze,,87186,Purpleplum,,2020-09-28 21:47:28+00:00,2020-09-24 20:23:32+00:00,Not As Deadly As They Thought,False,False,12,376
320270,51848,Jonathan1990,,93086,Tragically_,,2020-09-27 02:14:38+00:00,2020-09-26 18:30:36+00:00,Have You Downloaded The New NHS App?,False,False,6,215
319631,0,Deleted member 92692,,0,Deleted member 92692,,2020-09-26 21:58:30+00:00,2020-09-23 20:39:13+00:00,lockdown,False,False,21,665
320082,65813,BpTyrant,,65813,BpTyrant,,2020-09-25 20:00:49+00:00,2020-09-25 17:33:57+00:00,I cant stand the way things are going,False,False,2,260
305107,67933,Phil10,,86605,SunnyDaze,,2020-09-24 17:05:26+00:00,2020-07-28 09:30:56+00:00,Coronavirus conspiracy and my anxiety,False,False,23,926
287478,51848,Jonathan1990,,37189,natalie,,2020-09-23 14:08:13+00:00,2020-05-19 22:36:59+00:00,How Coronavirus Has Turned People's Lives Upside Down,False,False,4,399
315129,67933,Phil10,,93923,Zaz,,2020-09-23 10:48:04+00:00,2020-09-03 11:46:16+00:00,Testing population,False,False,20,427
317692,37189,natalie,,88205,Alexander Ypsilantis,,2020-09-22 04:25:33+00:00,2020-09-14 20:33:04+00:00,New Rule of 6!!!!>possible Lockdown number 2?,False,False,14,388
307720,89245,LokiPokey75,,93923,Zaz,,2020-09-21 22:00:37+00:00,2020-08-06 17:14:37+00:00,Surprising Benefits to Wearing a Mask?,False,False,31,1000
316140,93086,Tragically_,,39678,blue spark,,2020-09-20 21:36:32+00:00,2020-09-07 23:39:51+00:00,UK... Careful...,False,False,43,852
318934,24991,Fairy Lucretia,/forum/data/avatars/s/24/24991.jpg?1615492390,37189,natalie,,2020-09-20 19:48:55+00:00,2020-09-20 19:14:52+00:00,£10 fine,False,False,4,153
318656,93070,jajingna,/forum/data/avatars/s/93/93070.jpg?1596458252,62301,NWiddi,/forum/data/avatars/s/62/62301.jpg?1582983550,2020-09-19 16:03:21+00:00,2020-09-19 05:16:29+00:00,Why are they playing sports?,False,False,3,176
318490,94289,jessica101,,93086,Tragically_,,2020-09-19 01:54:41+00:00,2020-09-18 11:50:23+00:00,covid paranoia,False,False,3,258
316998,37189,natalie,,93086,Tragically_,,2020-09-16 22:35:59+00:00,2020-09-11 18:46:35+00:00,Corona Doubling Every Week!!!,False,False,15,559
271457,18243,midnightphoenix,/forum/data/avatars/s/18/18243.jpg?1588324691,93086,Tragically_,,2020-09-15 16:14:27+00:00,2020-03-27 01:50:57+00:00,When are the UK restrictions getting lifted?,False,False,165,5000
297150,31586,Amy Pond,,93558,Sash1,/forum/data/avatars/s/93/93558.jpg?1608849328,2020-09-15 15:23:26+00:00,2020-06-27 16:56:15+00:00,Told My NHS GP Surgery I Was Attacked But They Refused To Open The Door To Me And Forced Me To Speak Through The Doorbell.,False,False,41,1000
311488,93561,RiffRaff,,93923,Zaz,,2020-09-15 11:15:13+00:00,2020-08-19 19:52:53+00:00,It will not always be this way,False,False,13,256
316795,37189,natalie,,62468,Ghost_Owl,/forum/data/avatars/s/62/62468.jpg?1580290524,2020-09-14 21:17:51+00:00,2020-09-10 20:52:35+00:00,To Ill Avoid Lockdown Number 2!,False,False,16,481
317251,82255,Zoe1,,82255,Zoe1,,2020-09-14 17:49:14+00:00,2020-09-12 22:56:15+00:00,too much of it in the news !,False,False,17,528
317586,93185,River of Circle,/forum/data/avatars/s/93/93185.jpg?1596514349,87186,Purpleplum,,2020-09-14 17:20:08+00:00,2020-09-14 07:40:15+00:00,"Mask mandates and ""health exceptions""",False,False,3,282
317643,93923,Zaz,,93923,Zaz,,2020-09-14 15:11:28+00:00,2020-09-14 14:57:56+00:00,The Scottish Government daily briefing.,False,False,2,189
317384,86037,Painismybestfriend,,86037,Painismybestfriend,,2020-09-13 22:32:04+00:00,2020-09-13 12:13:02+00:00,New restrictions - groups limited to 6,False,False,8,263
316184,93086,Tragically_,,90997,Talina,/forum/data/avatars/s/90/90997.jpg?1611407996,2020-09-09 02:02:44+00:00,2020-09-08 04:24:58+00:00,News & statistics vs real life and outcome,False,False,4,253
314959,37189,natalie,,93086,Tragically_,,2020-09-06 17:39:17+00:00,2020-09-02 17:13:23+00:00,Lockdown/Celebratory Meal outing - tomorrow evening,False,False,7,281
312637,67933,Phil10,,93086,Tragically_,,2020-09-05 02:09:36+00:00,2020-08-23 23:45:47+00:00,Small gathering good idea or bad?,False,False,36,510
314765,0,Deleted member 93850,,84288,Tawny,/forum/data/avatars/s/84/84288.jpg?1637454331,2020-09-04 13:45:18+00:00,2020-09-01 23:13:36+00:00,I rather die,False,False,5,183
314272,93673,Stephanie2020,,93086,Tragically_,,2020-09-02 04:56:23+00:00,2020-08-30 21:24:18+00:00,Recovering from covid 19,False,False,4,241
314333,90841,Ydoc2012,,92921,ManDss,,2020-08-31 04:32:01+00:00,2020-08-31 01:36:53+00:00,Coping with loneliness and isolation during pandemic,False,False,5,326
286107,89325,Alwaysanxious21,,37189,natalie,,2020-08-30 11:22:55+00:00,2020-05-14 03:04:26+00:00,Coronavirus scares,False,False,81,2000
313734,37189,natalie,,37189,natalie,,2020-08-28 18:02:58+00:00,2020-08-28 11:37:22+00:00,Reliigoius  volunteering sector - charitible and community,False,False,2,136
287904,91059,TryingToCope,,91059,TryingToCope,,2020-08-28 04:11:16+00:00,2020-05-21 06:47:42+00:00,"After working 10 weeks at home, I'm NOW an essential worker and chosen to go to the office",False,False,6,325
312505,10216,Notalwaysever,,0,Deleted member 91323,,2020-08-27 11:08:47+00:00,2020-08-23 15:29:11+00:00,I didn’t really go out much in the first place but now it is all I think about,False,False,3,248
312100,93070,jajingna,/forum/data/avatars/s/93/93070.jpg?1596458252,93086,Tragically_,,2020-08-27 05:28:58+00:00,2020-08-21 16:33:26+00:00,Masks everywhere starting Monday,False,False,9,367
312758,93718,doubtful7727,,93086,Tragically_,,2020-08-26 01:05:18+00:00,2020-08-24 14:59:20+00:00,Getting corona has been very challenging to my mental health / + need advice,False,False,4,382
278783,90029,Justgettingby,,93086,Tragically_,,2020-08-25 00:34:46+00:00,2020-04-19 13:26:32+00:00,Coping with this pandemic,False,False,6,391
294087,91811,Greenbean99,,37189,natalie,,2020-08-24 15:53:07+00:00,2020-06-14 20:56:50+00:00,How are you coping?,False,False,44,1000
312395,67933,Phil10,,93299,ParxSP,/forum/data/avatars/s/93/93299.jpg?1597511488,2020-08-24 10:24:36+00:00,2020-08-22 23:14:27+00:00,Worried about Mandatory vaccines,False,False,27,623
312636,79398,bluedog,,0,Deleted member 91323,,2020-08-24 00:17:25+00:00,2020-08-23 23:44:38+00:00,Lockdown easing means nothing for me...,False,False,6,229
285538,90509,Bluebell01,,78985,EstherRose94,,2020-08-22 16:49:09+00:00,2020-05-11 20:40:09+00:00,Was really struggling with mental health before all this.,False,False,3,263
284439,50278,invisible2014,,93647,jazgoin,,2020-08-21 04:28:14+00:00,2020-05-07 22:27:56+00:00,Can't stop crying today,False,False,21,605
284355,64870,American Boy,/forum/data/avatars/s/64/64870.jpg?1586613298,93086,Tragically_,,2020-08-21 01:10:57+00:00,2020-05-07 16:04:13+00:00,Dental treatment during Covid-19,False,False,14,359
284096,74548,Fancyharm,,92437,Prycejosh1987,,2020-08-20 18:15:23+00:00,2020-05-06 20:08:48+00:00,Government to drop stay at home message this weekend: that's the headlines.,False,False,13,529
285604,78087,indigo6,,92437,Prycejosh1987,,2020-08-20 18:08:47+00:00,2020-05-12 00:26:33+00:00,14 hours after latest speech,False,False,1,201
285623,90931,mildptsd,,92437,Prycejosh1987,,2020-08-20 18:08:02+00:00,2020-05-12 01:37:32+00:00,coronaxiety and home problems :(,False,False,3,258
285876,90657,Pumpkin Necromancer,/forum/data/avatars/s/90/90657.jpg?1588533313,92437,Prycejosh1987,,2020-08-20 18:06:21+00:00,2020-05-13 01:24:55+00:00,Would some get together in secrecy???,False,False,4,250
